Record Count,Loaded to Repository,Survey,Year,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE (kg/km2),Var Weight CPUE,Mean Number CPUE (number/km2),Var Number CPUE,Stratum Biomass (mt),Stratum Biomass Var,Min Stratum Biomass (lower 95% CL),Max Stratum Biomass (upper 95% CL),Stratum Population (number),Stratum Population Var,Min Stratum Population (lower 95% CL),Max Stratum Population (upper 95% CL)
1,2018-09-24 11:58:41,GOA,2007,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,28,28,22676.7,18734576.1052826,25637.5,15645007.8723611,179412.9,1172712966.50288,109142.3,249683.4,202837880,979317785993789,138622482,267053278
1,2018-09-24 11:58:41,GOA,2007,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,35,35,15674.5,17725553.2017922,18385.6,14374229.0818175,114994.2,954038803.933104,51921.9,178066.5,134883894,773661175172294,78086143,191681645
1,2018-09-24 11:58:41,GOA,2007,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,18,18,17149.6,20805365.1793379,17312.3,22849185.8055143,188316.5,2508658617.92765,82633.9,293999,190102933,2755097369814960,79351098,300854768
1,2018-09-24 11:58:41,GOA,2007,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,18,18,7458.8,7091533.49603041,13098.6,23728008.1262229,90080.4,1034329907.2099,22220.7,157940.1,158191675,3460829516945800,34062875,282320475
1,2018-09-24 11:58:41,GOA,2007,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,28,27,3618.2,1047266.16194189,5686.2,1414287.10143307,18184.3,26452608.9808172,7630.4,28738.2,28577679,35723090309202.9,16313122,40842236
1,2018-09-24 11:58:41,GOA,2007,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,9,2448.1,279246.036707852,3667.2,949546.50239589,17982.7,15067533.3029028,9031.5,26933.9,26937894,51235547391038.9,10431774,43444014
1,2018-09-24 11:58:41,GOA,2007,141,Yakutat,101,200,Yakataga Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,7722.4,41157329.0946561,11445.2,82202084.1198742,40747.5,1145905004.1959,0,120805.6,60391436,2288675713908920,0,173533286
1,2018-09-24 11:58:41,GOA,2007,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,2267.7,457582.948232872,3885.5,697261.645616757,20481.6,37327461.6394766,6032.4,34930.9,35093910,56879320853084.5,17257463,52930357
1,2018-09-24 11:58:41,GOA,2007,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,1791.1,250301.349223059,3870.7,1228958.82152664,13840.6,14946678.828095,4697.3,22983.9,29910862,73386950790837.2,9650809,50170914
1,2018-09-24 11:58:41,GOA,2007,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,14219.5,123533011.167103,16075.8,128340050.498133,59670.5,2175369617.57645,0,169976.2,67460345,2260019762605870,0,179891653
1,2018-09-24 11:58:41,GOA,2007,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,13,3438.3,2037236.84406642,6810.4,6839706.38604514,23682.3,96651395.0002455,2447,44917.6,46908850,324492051834204,7999338,85818362
1,2018-09-24 11:58:41,GOA,2007,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,17,17,2939.6,454248.9878319,4023.7,938241.848336866,8195.4,3530722.76814538,4211.9,12179,11217867,7292634534555.45,5492833,16942902
1,2018-09-24 11:58:41,GOA,2007,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,18,18,6881.6,1217146.05054142,7292.2,1107104.91087178,68937.9,122147928.895192,45618.1,92257.7,73052115,111104638488150,50811410,95292820
1,2018-09-24 11:58:41,GOA,2007,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,3840.3,1614452.28500243,4470.7,2315122.63596946,5869.1,3770941.79076866,1276.5,10461.7,6832690,5407525994934.3,1333098,12332281
1,2018-09-24 11:58:41,GOA,2007,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,19,19,3551.8,1784532.9017439,4310.8,1619218.00558188,23653.4,79141192.3087058,4962.6,42344.1,28707668,71809739929281,10903663,46511674
1,2018-09-24 11:58:41,GOA,2007,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,7150,14288499.2274257,9922.7,34487672.4172183,11601.7,37619849.4495308,0,26610.4,16100680,90801771659138.9,0,39418134
1,2018-09-24 11:58:41,GOA,2007,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,8324.1,9023511.63983714,8952.6,13301436.2553233,26705.5,92876483.0887141,0,57371.2,28722019,136907965405521,0,65953862
1,2018-09-24 11:58:41,GOA,2007,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,8,8,2204.8,1187859.84787516,1842.2,602121.473674126,6708.6,10997255.8227017,0,14551.4,5605335,5574465619139.65,21498,11189173
1,2018-09-24 11:58:41,GOA,2007,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,9,1359.3,306979.866457418,1593,311435.444519887,2891.6,1389271.00397109,173.6,5609.6,3388848,1409435210436.97,651173,6126523
1,2018-09-24 11:58:41,GOA,2007,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,2,3405,3950619.68138439,2542.6,2697493.97478659,3831.6,5002332.19574063,0,13455.6,2861090,3415606169704.19,0,10813618
1,2018-09-24 11:58:41,GOA,2007,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,14,13,988.6,171530.353680849,1287.7,239201.00024346,3882.2,2645308.19740027,369.1,7395.3,5056901,3688911922537.56,908288,9205514
1,2018-09-24 11:58:41,GOA,2007,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,9,2172.7,400382.152804547,1978,368952.40158638,5499.3,2565037.16022648,1806.1,9192.5,5006643,2363683330525.11,1461335,8551951
1,2018-09-24 11:58:41,GOA,2007,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,10,10,3224,1511459.96074496,3419.5,1811693.27695926,5171.2,3888519.27088434,710.7,9631.7,5484782,4660926788239.53,601309,10368254
1,2018-09-24 11:58:41,GOA,2007,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,10,9,2821.4,1675871.27689051,2385.7,1046593.25360824,8215.3,14208704.8710437,0,16741.7,6946625,8873434890618.01,208509,13684741
1,2018-09-24 11:58:41,GOA,2007,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,2,2,621.7,34248.2516171859,572.4,28490.246566705,688.4,41984.3488350094,0,3291.9,633812,34925708430.9595,0,3008363
1,2018-09-24 11:58:41,GOA,2007,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,3234.3,2906250.85846191,2919.3,2784946.67862391,4918,6719700.7474714,0,11261.2,4439014,6439226752752.24,0,10648431
1,2018-09-24 11:58:41,GOA,2007,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,7,7,1288.8,63366.8964947631,1097.5,60847.6878934494,3021.3,348256.16732673,1577.2,4465.3,2572940,334410926661.322,1157882,3987998
1,2018-09-24 11:58:41,GOA,2007,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,4,2256.6,1319041.87986538,2127.7,1114833.59563288,1743.6,787472.586741591,0,4567.3,1643972,665559531308.475,0,4239906
1,2018-09-24 11:58:41,GOA,2007,410,Shumagin,501,700,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,4,364.9,62687.365261949,227.2,24739.3172210326,731.9,252156.378260681,0,2125.9,455634,99512503118.1398,0,1331340
1,2018-09-24 11:58:41,GOA,2007,420,Chirikof,501,700,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,3,183.4,22957.9101243673,144.3,16941.4112652698,358.3,87585.0998853555,0,1082.5,281840,64631980429.8143,0,903936
1,2018-09-24 11:58:41,GOA,2007,430,Kodiak,501,700,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,3,192.5,31641.3594788346,151.6,18763.9128650365,335.8,96330.5108316186,0,1133.8,264432,57125779083.4819,0,878927
1,2018-09-24 11:58:41,GOA,2007,440,Yakutat,501,700,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,450,Southeastern,501,700,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,510,Shumagin,701,1000,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,520,Chirikof,701,1000,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,530,Kodiak,701,1000,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,540,Yakutat,701,1000,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2007,550,Southeastern,701,1000,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2009,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,16,2681.7,1558654.28667614,3300.8,1934709.16191425,22346.1,108223896.743708,489.3,44203,27504384,134334962125967,3153172,51855596
1,2018-09-24 11:58:41,GOA,2009,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,47,46,2444.7,206700.490989345,4768.6,1143538.03259377,33446.3,38689444.5421227,20875.5,46017.1,65240228,214043281087927,35672557,94807899
1,2018-09-24 11:58:41,GOA,2009,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,26,24,1102.6,111732.470850406,3635.1,1366201.33660975,7581.4,5282369.53579163,2846.8,12316,24994009,64589821251938.3,8438244,41549774
1,2018-09-24 11:58:41,GOA,2009,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,35,32,8038.5,13861282.4340984,19427.8,105887160.852615,99667.8,2130894514.27175,5405.7,193929.8,240880746,16278029920059400,0,501410098
1,2018-09-24 11:58:41,GOA,2009,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,12,2272.1,762678.926686938,4368.5,2255203.97424529,18042.3,48092344.5989475,3340.3,32744.2,34689568,142206691276315,9408474,59970663
1,2018-09-24 11:58:41,GOA,2009,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,24,22,1914.8,691091.404864893,3417.7,2189208.49048241,13981.8,36849311.5758526,1422.2,26541.4,24956529,116729603642024,2602747,47310310
1,2018-09-24 11:58:41,GOA,2009,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,37,31,5393.8,9527725.1995951,5037.8,3628777.59910593,58210.3,1109670553.89912,0,126232.8,54367500,422634738515307,12387897,96347104
1,2018-09-24 11:58:41,GOA,2009,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,28,25,9991.4,13924327.9567782,7914.3,5389441.02459674,57611.4,462950777.272558,13459.9,101762.8,45634612,179186092079016,18166456,73102768
1,2018-09-24 11:58:41,GOA,2009,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,40,32,3651.7,2748240.12388878,3977.1,2692399.18904669,56248.4,652039035.318392,4105.8,108391,61260248,638790386130419,9650122,112870375
1,2018-09-24 11:58:41,GOA,2009,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,12,802.5,387624.366997031,931.3,249325.845018656,7933.7,37890435.4253059,0,21137.3,9207327,24371700117117.7,0,19796699
1,2018-09-24 11:58:41,GOA,2009,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,7,4880.9,12347308.1245383,4803.8,10552377.4755894,25674,341631033.631379,0,68296.4,25268450,291968062017478,0,64671241
1,2018-09-24 11:58:41,GOA,2009,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,7,1101.3,255247.501322248,3417,2130172.96815787,2422.5,1234973.41522626,0,5050.7,7516036,10306494566571.1,0,15108568
1,2018-09-24 11:58:41,GOA,2009,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,11,10,2625.7,1085678.48996887,3170.4,1381834.50783094,26118.5,107422973.685268,3026.4,49210.7,31536090,136726271491642,5484084,57588096
1,2018-09-24 11:58:41,GOA,2009,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,2249.1,280777.588923783,6617,4226632.90376402,15101,12658003.6891148,6686.8,23515.2,44428782,190544890329197,11782795,77074768
1,2018-09-24 11:58:41,GOA,2009,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,11,8,1170.8,470436.401383607,1597.5,521781.280909018,7664.3,20160256.0794442,0,17668,10457714,22360608595865.3,0,20993259
1,2018-09-24 11:58:41,GOA,2009,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,6,6,6296.8,4640063.9864513,15698.1,32306076.2751831,26731.7,83626518.0500557,3220.6,50242.9,66643274,582242977390336,4605785,128680762
1,2018-09-24 11:58:41,GOA,2009,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,30,29,5158.9,1260321.64698888,11279.6,6981377.29706378,42064,83790543.4015686,23344.7,60783.4,91971223,464146116041052,47913639,136028806
1,2018-09-24 11:58:41,GOA,2009,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,20672.7,106930900.627393,29633.8,144237996.768008,47097.4,555012714.87197,0,122061.2,67512912,748650967159243,0,154577163
1,2018-09-24 11:58:41,GOA,2009,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,19,19,14288.1,18608707.8795999,26318.5,41040846.5716257,158656.1,2294447766.09804,58017.4,259294.8,292241858,5060323335951240,142785227,441698488
1,2018-09-24 11:58:41,GOA,2009,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,27,27,15603.7,46402430.2745225,17659.5,22326559.5134455,120688.4,2775994351.43511,12362.5,229014.4,136589153,1335671488101650,61448851,211729456
1,2018-09-24 11:58:41,GOA,2009,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,26,26,2234.2,531316.739969275,3611.9,1227763.4105535,11195.2,13340032.5540573,3671.3,18719.2,18098044,30826064065685.7,6660671,29535416
1,2018-09-24 11:58:41,GOA,2009,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,26,26,11728.5,7907414.18018408,15377.4,9217039.01317569,92792.9,494973950.224359,46962,138623.8,121662288,576951466783721,72181471,171143105
1,2018-09-24 11:58:41,GOA,2009,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,35,35,8645.4,2799797.3371164,11494.9,4345338.51384817,63425.9,150692916.172994,38358.9,88492.9,84331445,233878261019069,53102978,115559912
1,2018-09-24 11:58:41,GOA,2009,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,18,18,27256.8,84882004.1518104,23676.8,53388651.0973259,299301.1,10234858623.5767,85837.7,512764.5,259989364,6437469302766710,90695959,429282769
1,2018-09-24 11:58:41,GOA,2009,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,19,5872.8,2683620.83975951,9181.8,7411967.31887069,70926.2,391417356.447484,29359.4,112492.9,110888540,1081066524393030,41808551,179968530
1,2018-09-24 11:58:41,GOA,2009,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,27,27,3708,3457330.13604716,4914.3,4771253.50855387,18635.7,87327754.423833,0,37848.8,24698484,120515784808802,2127782,47269187
1,2018-09-24 11:58:41,GOA,2009,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,5943.4,1528143.71464653,8309.7,4050809.78536576,43657.6,82455445.3252542,23117.5,64197.7,61039772,218573241233066,27597860,94481683
1,2018-09-24 11:58:41,GOA,2009,141,Yakutat,101,200,Yakataga Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,8,1375,212064.282583399,2185.5,867677.318923904,7255.4,5904307.39722329,1652.1,12858.7,11531994,24157927728874.1,197839,22866149
1,2018-09-24 11:58:41,GOA,2009,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,7,4156.6,6071028.05869474,6539.7,3699081.50224552,37541.7,495245873.667883,0,91997.5,59065826,301753645780737,16558848,101572804
1,2018-09-24 11:58:41,GOA,2009,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,4998.6,4937319.9425115,10289.9,9341790.35157874,38627,294830753.734783,0,77466.9,79515625,557842538595394,26090147,132941103
1,2018-09-24 11:58:41,GOA,2009,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,11,11,5088.7,2418847.38686892,9821.6,10467056.2498862,21354,42594987.8921923,6813,35895,41215136,184320902861061,10966730,71463541
1,2018-09-24 11:58:41,GOA,2009,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,14,7961.7,39360190.0923302,12064.1,33236180.814017,54839.2,1867341684.38911,0,147530.6,83095413,1576804017417630,0,168271200
1,2018-09-24 11:58:41,GOA,2009,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,17,17,1546.1,130866.38663362,2308.9,756983.030271145,4310.4,1017179.87986629,2172.3,6448.5,6437158,5883771437410.61,1294783,11579533
1,2018-09-24 11:58:41,GOA,2009,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,17,17,4925.4,1077506.38301952,5793.9,1141799.27471121,49341.8,108134248.144369,27296.4,71387.2,58042196,114586426631354,35348646,80735747
1,2018-09-24 11:58:41,GOA,2009,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,780.1,17351.6327046561,895.6,20365.4351019789,1192.2,40528.9134351576,716,1668.3,1368790,47568374133.2272,852979,1884601
1,2018-09-24 11:58:41,GOA,2009,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,20,20,2838.1,778422.809923186,3370.2,1188709.21960173,18900.3,34521811.9752297,6602.8,31197.8,22443543,52717360859919.5,7246956,37640130
1,2018-09-24 11:58:41,GOA,2009,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,1130.1,116889.09307345,1025.9,86588.0968523678,1833.7,307754.51037398,476.2,3191.2,1664578,227975738799.431,496214,2832942
1,2018-09-24 11:58:41,GOA,2009,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,4,4,11586.3,12962977.4455794,14023.3,25822674.9099074,37171.6,133424303.48164,416.5,73926.7,44990037,265785574984714,0,96865965
1,2018-09-24 11:58:41,GOA,2009,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,9,9,2363.9,241854.344944169,1931.9,119142.857766228,7192.7,2239097.57362428,3742.1,10643.3,5878269,1103029527133.81,3456388,8300151
1,2018-09-24 11:58:41,GOA,2009,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,849.7,47865.9071123024,1205.3,106710.91175185,1807.5,216622.404580788,706.8,2908.3,2564002,482931917376.175,920485,4207518
1,2018-09-24 11:58:41,GOA,2009,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,4845.7,8900836.25809641,5320.2,14289910.927193,5452.7,11270368.5431164,0,14772.1,5986669,18094093400636.8,0,17794982
1,2018-09-24 11:58:41,GOA,2009,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,14,14,923.3,23629.3589279981,1581.7,100769.696624317,3626,364407.438859758,2322.1,4929.9,6211308,1554050923405.79,3518618,8903999
1,2018-09-24 11:58:41,GOA,2009,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,792.5,42832.6006447728,606.9,20425.3036385965,2005.9,274405.868376996,724,3287.7,1536076,130854141411.955,650904,2421248
1,2018-09-24 11:58:41,GOA,2009,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,2098.9,202847.241698187,1700.6,124101.77284858,3366.5,521863.25068139,1598.8,5134.3,2727643,319275500380.947,1344979,4110308
1,2018-09-24 11:58:41,GOA,2009,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,16,16,4652.7,4441085.21666827,3660.8,2755481.73874949,13547.7,37653291.1691625,471.4,26624,10659430,23362072817481.4,359385,20959475
1,2018-09-24 11:58:41,GOA,2009,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,2,1,810.7,657303.20502059,780.6,609394.040589488,897.7,805776.813322236,0,12303.2,864318,747045783944.378,0,11846344
